ID,Text,Offensive,HateSpeech,Vulgarity,Violence
4996,@USER لما تنسحب البطولة منكم إن شاء الله  .. بيي وبناقشك زين  ، بس دخيلك لا تطلعلي أعذار نفس ويهك .. لأنه السبب الوحيد بسحب البطولة هيه دعمكم للارهاب ياا إرهابي الحمدين,OFF,HS3,NOT_VLG,NOT_VIO
4997,النوم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
4998,"خلوكم من #بايع_الكليجا وشوفو هالحبيب 
دايم اصادفة بهاشتاقات والاحظه يكتب بكل خساسه
مايدري انه يستهزء بعقيدته الغبي  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
4999,@USER هو نفسه اللي شخلك العام الماضي في الخبر يا,OFF,NOT_HS,NOT_VLG,NOT_VIO
5000,اوكي النذله @USER,OFF,NOT_HS,NOT_VLG,NOT_VIO
5001,@USER لو متفقين واشتكيتوها على حركة رمي الاقلام راح تتعاقب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5002,"فقط في مصر : 
لو ركبنا أسانسير ﻳﻘﻮلولك ﺗﺨﻴﻠﻮا لو وقع بينا !؟ 
-------------------------------------
لما... URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5003,اول مره انقهر على شي لذا الدرجه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5004,@USER ياقوة عينكم حتى لو غير سعوديه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5005,@USER لاااا دااا تانى هنااا كرهتو فى الفيس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5006,@USER حيوان مردوده يالجيكر,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5007,موقع التنين بس ما لحقت اعمل نتفلكس  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5008,"#انا_مش_حتجوز_علشان
الناس واخدة فكرة وحشة عن الجواز لية بس دة الجواز دة حاجة حلوة خالص وراحة طول العمر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5009,@USER خبرتك بطلع قلتي لا طلعي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5010,@USER اذا شفت اسمك يطري على الوايت البرتقالي  كلكم نفس المحتوى,OFF,NOT_HS,NOT_VLG,NOT_VIO
5011,@USER طفي الدخان,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5012,معجبني وما اعجبني مدري كيف URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5013,@USER بشرط يسقط عنها حافز وحساب المواطن,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5014,@USER ارجوكم بعد السته  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5015,"@USER لا مانت وش كسوف اوي 
يا بخيل يا معفن",OFF,NOT_HS,NOT_VLG,NOT_VIO
5016,"لن يهدأ لـ إعـ ـلام #السمسرجية بال حتى يأتوا بالفريق - الذي حقق كأس ولي العهد الاخير بعد أتعس فترة عاشها #الاتحاد ""سنوات الضياع"" - أرضاً يحرقون أرض الاتحاد ليزرعوا ما يناسبهم حصاده من جديد لكن هيهات لهم بعد ان انكشفوا  URL",OFF,HS3,NOT_VLG,NOT_VIO
5017,"لا تحزن اذا #فضل أحدهم شخصآ آخر عليك... لأن من #الصعب إقناع القرد بإن الفراولة أطيب من الموز 
#ديوانية_الملكي_12 
#قلعة_الكؤوس",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5018,@USER زوران الي مصخرنا وسيد الانديه المتذيله علينا زوران الي انقذه ايالا ب ١٢نقطه زوران الي سبب مشاكل واتهم حسين علشان ابن جلدته راح حسين ومازال التمصخر من الانديه الهابطه مستمر بسبب غباء زوران الي سيدها علينا كارينو حماسي جالد الصغار والكبار والا الظاهر عجبتكم مصخرة الانديه,OFF,HS3,NOT_VLG,NOT_VIO
5019,"@USER خليكم في حملتكم بس يا اسود المدرج 

#٦٠_الف_اهلاوي_قدام_التعاون",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5020,وصلنا ٢٠١٨ ومافيه تسجيل حفله كويس لذي الاغنية  ، او بمعنى اصح مافيه فرقة عرفت تعزف اللحن بالشكل المطلوب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5021,استغفر الله العظيم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5022,@USER ألبس كمام يا سعد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5023,احس قلبي فز لما نزل صوره له اخيرا.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5024,@USER  عندكم  للبيع,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5025,اذا السالفه كذا اناااا اعععااارررضضضضض الذهااب الى الغاباات المتوحششه والقاتله تبون تقتلون احبابي ياعيال اللذين #حمله_ضد_قانون_الغابه,OFF,NOT_HS,NOT_VLG,NOT_VIO
5026,@USER صادقه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5027,@USER يا,OFF,NOT_HS,NOT_VLG,NOT_VIO
5028,@USER حيل حيل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5029,@USER الترند تاع باباك يا خي متخلفة...انت لي قاعدة في التويتر تعسي في الترند روحي اعملي حاجة لاهل الغوطة الشرقية...جاهلة,OFF,NOT_HS,NOT_VLG,NOT_VIO
5030,@USER قلت لك انت طيب خساره تشجع,OFF,HS3,NOT_VLG,NOT_VIO
5031,"RT @USER الله يرحم أيام ما كانت البنت طالعة لأمها
بتعرف تطبخ 
هلأ طالعه لأبوها بدخن وبتأرجل
ونفس الشوارب",OFF,HS6,NOT_VLG,NOT_VIO
5032,معانا موميا طازة للبيع URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5033,@USER بيض بعينك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5034,"#داليا_مبارك
عنز الشعيب ماتحب الا التيس الغريب",OFF,NOT_HS,NOT_VLG,NOT_VIO
5035,@USER وجهي مثل الطماطه من الفشيله وودي الارض تنشق وتبلعني فشلونا الله يخسهم,OFF,NOT_HS,NOT_VLG,NOT_VIO
5036,نايس كبس شتا و نسيت جاكيتي ولابسة صوف   يعني مثل الاسفنجة رح اصير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5037,"""كل اللي معـــاك في الصورة غاب
وطنك والاهل والصحاب كام واحد ودع وساب ؟
من غير اسباب """,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5038,@USER  بالسكين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5039,@USER اعقل يافقرواي لايجلدونك زي ناديك,OFF,HS3,NOT_VLG,NOT_VIO
5040,@USER ربي يرحمها ويغفرلها ويجبر كسركم ويجمعكم بها في الجنه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5041,@USER مسوي يعنني قدام البنات !! يهععععع بطلوها ي وجه ال,OFF,NOT_HS,NOT_VLG,NOT_VIO
5042,@USER اي والله ياويلهم.,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5043,@USER عيل تحملي لانه اهمال منك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5044,يوم الاثنين بس جنه يوم السبت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5045,@USER  طبعا انت قاعد ف دمياط ومروق انت لا بتسمع الطابور ولا اي حاجه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5046,@USER ماتتخيلين كميه القرف اللي انا فيه من مصخره الاحوال,OFF,NOT_HS,NOT_VLG,NOT_VIO
5047,@USER اول واحد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5048,"RT @USER #بعزيمه_الرجال_الدوري_للهلال

عزيمة الحكام وانتم الصادقين

 #بعزيمه_الرجال_الدوري_للهلال URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5049,@USER وع يقرف,OFF,NOT_HS,NOT_VLG,NOT_VIO
5050,@USER اصطبحي وقولي يا صبح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5051,@USER نااااااه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5052,شكلي بروح انام الغامض ماله نيه يصور #سنابات_غازي_المطيري URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5053,@USER المشكله من زينة عشان يتجمعون عليه ويصورونه عافاناالله بس,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5054,@USER كوكاكولا دي مفروض تكون بين قوسين (دال),NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5055,RT @USER تعريف اللقافه  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
5056,@USER مشغول صدققققني,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5057,@USER خلاص ياعم انت بتعايرني ولا اية,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5058,@USER سير,OFF,NOT_HS,NOT_VLG,NOT_VIO
5059,@USER حركات حقين الثمانينات طبعا,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5060,@USER تــــشــب,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5061,الهندي قاعد يثبت للمعزّب إن الخروف صار صديقه حتى ما يذبحه  بابا خلي خاروف مسكين URL,OFF,HS1,NOT_VLG,NOT_VIO
5062,RT @USER موتي ساي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5063,"RT @USER قالوا له:
هل تمارس هوايات خطرة ☠؟
قال له احيانا أرد على زوجتي وهي معصبة
ههههههههههههههههههههههههههههههههههههههههه",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5064,@USER ماتنفع معك الذرابه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5065,@USER فاشلة,OFF,NOT_HS,NOT_VLG,NOT_VIO
5066,ههههههههههههههههههههههههههه اجل وش تقولون عن ذا المقدم اللي يجيكم مواصل و عيونه مفقعه,OFF,NOT_HS,NOT_VLG,NOT_VIO
5067,RT @USER فيس  لانه يشابهاا,OFF,NOT_HS,NOT_VLG,NOT_VIO
5068,"#صلاه_الجنازه_القادمه_انت 

اهدأ من كذا ياعزرائيل الروح بيد خالقها النصيحة مو بهالطريقة..صبحت على تاقك اللي زي وجهك الاشهب",OFF,NOT_HS,NOT_VLG,NOT_VIO
5069,RT @USER وععععع طعس بدوي ريحة,OFF,HS5,NOT_VLG,NOT_VIO
5070,@USER عبدالعزيز وجعععع وش الي في صراحه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5071,حمار يسحب على جنيفر عشان انجلينا  URL,OFF,NOT_HS,NOT_VLG,NOT_VIO
5072,"أن هَذا العالم صغير جداً إلى درجه تجّعل كل البشر ،  عّباره عن كيان واحد بوجوه مختلفه، لُغــات متباينَه وأزمه لا تفصّل بينها ، سوى نَبضات القلب '

عَجِبت لكَلمات هَذا الكتابّ ، وكأنّها تتحدث عما بقَلبــي .
#أمنيتي_أن_أقتل_رجلاً  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5073,#افضح_معنفك الصف الاول الابتدائي معلمه سودانية تشد خدودي رغم اني ممتازه هلكتني بالشدوتهددني كنت اشوفها بااحلامي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5074,اذا كشفتا ان الرد قد اختصر فاعرف انك شخص معاط,OFF,NOT_HS,NOT_VLG,NOT_VIO
5075,@USER ما علطول بستنى,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5076,"معايا وحده بالغرفة حاطه شيلة نغمة جوالها 
المشكله مو هنا المشكله شيله مقرفه مثلها",OFF,NOT_HS,NOT_VLG,NOT_VIO
5077,"@USER استحو استحو الدنياء ماهي نافعتكم
طلعتم يالحريم خوريفماااااع",OFF,HS6,NOT_VLG,NOT_VIO
5078,صدق انه إن لم تستح ف افعل ما شئت,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5079,@USER غير اكتب كويس بعدها ادعي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5080,"#بايع_الكليجا مجانين (شعب ناشف مو شايف خير وعينه فارغة )
ههههههههههههههههههههههههه URL",OFF,HS1,NOT_VLG,NOT_VIO
5081,RT @USER كدة بقي شبح تويتر .. URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5082,@USER ههههه لا ماعليك بعالجك,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5083,@USER هو كالحمام والمجاري اينما كان موقعه لا ينتج منه الا روائح كريهة,OFF,NOT_HS,NOT_VLG,NOT_VIO
5084,RT @USER اخيييي اي ملك عرب وأي بطيخ تخسي إلا انت وال سلول,OFF,HS1,NOT_VLG,NOT_VIO
5085,@USER بتمنى حاج تدبلجوا مسلسلات ، يلي بيبكي صار بيضحك ! ‍♀️ #icerde #في_الداخل #الدخيل,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5086,@USER اجيب المقاول وأصب عليه بدل العمود,OFF,NOT_HS,NOT_VLG,VIO
5087,@USER اص اص .,OFF,NOT_HS,NOT_VLG,NOT_VIO
5088,@USER سكاكين ؟! كاجول,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5089,يع تو اتذكر انسانه ماتستاهل يخرب ٢٧ اكتوبر عليها، فوتت علي شي مهم,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5090,الدكاتره لازم يفهمون إن عندنا حياة وإلتزامات يعني محاضرتك تخلص ١٢ إنت تسكت ١١:٥٥,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5091,"بعد تغريداتك الأسبوعين الأخيرين انت  
الاموال عندك اهم من فلسطين … كم انت رائع  URL",OFF,NOT_HS,NOT_VLG,NOT_VIO
5092,@USER اي بذي بعد صادقهه يحسسوني الزواج وظيفهه مو حياة,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5093,"كلو زق انتو معاه غثيتونا فيه
 #بايع_الكليجا",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5094,"RT @USER اللاعب الرئيس بالمنطقة 3 دول
#السعودية والسعوديةوالسعودية
مو مصدق
طيب اسأل جون مكين
#المفك
@USER h…",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5095,"RT @USER تفتكر إنك مهُم عند حد و بيفكر فيك دلوقتي .؟؟
لا  URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5096,@USER يعتمد على الشخص الي طالب البيت  يمكن يكون  و يمكن ⭐️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5097,"#بدت_حجوزات_كأس_العالم:

يعني لازم تذكروني

مابي اسافر",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5098,"جولييت ..
اسم حسابي وأول اغنية جونغ كتبها .. ♥️
لحالها أحاسيس ثانية بالنسبة لي .. عالم ثاني ..
طول عمري احب قصة جولييت وروميو واسمها يعجبني 

أغنية مخلّدة بقلبي ،، من أروع ما كتب جونغهيون 

من الأغاني اللي خلتني بلينقر 

#SHINeeWorldTheBest2018
#AlwaysBlooming5HINee",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5099,@USER كرمعوا راس العيف,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5100,"RT @USER #SiyahBeyazaAsk 
#KalpAtışı 
لا تقلدونا URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5101,@USER الله من الذوق,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5102,لا عاد مو يوصل ترند، من جد تفاهه,OFF,NOT_HS,NOT_VLG,NOT_VIO
5103,@USER مثل فرق الـ ض و ظ,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5104,"RT @USER *قال لها؛*
لا توجد انثى شريفة في هذا الزمان،قالت له:عندما يأتي أحد لخطبة أختك، لا تنسى أن تخبره بهذا الكلام!.

لاتعليق",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5105,"#بايع_الكليجا
قسم بالله فضحتونااوك ماقلنا شي عن جماله  ماشاء الله تبارك الرحمن بس مو لهدرجه ترند وتصوير ومغازله سلامات؟",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5106,@USER مش بيصحيكي الساعه 6 الصبح,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5107,@USER كأن الي اكرهم حالفين يخربون يومي بأي حق يطلعون قدامي,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5108,@USER ياشهوانيه,OFF,NOT_HS,NOT_VLG,NOT_VIO
5109,@USER لا غللط ، قوومي وخلي عنشش,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5110,#بايع_الكليجا من العام اشوفه يبيع ويسترزق الله حاله حال نفسه سالفه التصوير والتشهير فيه قله أدب اللي قاعد يصير البنات م عاد يستحو,OFF,HS6,NOT_VLG,NOT_VIO
5111,"حسبالي #القوطة_الشرقية 
.
.

#احتفالات_الكويت 
.

 URL",NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5112,@USER بلكوه انا مبلكه خدش حيائي السلب,OFF,NOT_HS,NOT_VLG,NOT_VIO
5113,"RT @USER لا ابـالـى لـلـتـافـهـيـن 
فـفـى الـنـهـايـة يـبـقـون ڪـمـا هـم 
ولـم اسـمـع يـومـا عـن ڪـلـب 

"" اعـتــدل ذيـلـه  ht…",OFF,NOT_HS,NOT_VLG,NOT_VIO
5114,@USER يليل اما حلقه حزينه,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5115,@USER قهوة بو عزوز لها طقوس خاصة ☕️,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5116,RT @USER لما اكون مش عاوزه اصحي الساعه 6  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5117,@USER لا تعمم جميع البنات ي تنكه!.,OFF,NOT_HS,NOT_VLG,NOT_VIO
5118,"القبض على الارهابي من قرية كرزكان محمد صباح .
خلوه يخيس في السجن
شكرا رجال امننا
امن مملكتنا خط احمر يا مرتزق ايران 
شحوااال بعد
#البحرين URL",OFF,HS1,NOT_VLG,NOT_VIO
5119,لحظه لحظه لحظه ليش علمنا شعار التطرف وعلم تركيا شعار الاعتدال عشانهم غيرو الالوان بيحسبونها مابننتبه يعني  URL,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5120,#افضح_معنفك  معلمة الحياءاظلمتني لماشكت اني غاشه في المتحان واحلف لها ماصدقتني ودخلوابالموضوع صديقاتي ورفضت وعصبت عليها ورميت القلم وطلعت,OFF,NOT_HS,NOT_VLG,NOT_VIO
5121,@USER عشاآن كانو بيحبوهم بضمير,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5122,@USER ايش الاستدلال البايخ ذا عشان في كل القصيدتين انا داري صار شاعرها واحد  اخ تغبنوون يامدققين,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
5123,@USER اخ ياحومة الكبد,NOT_OFF,NOT_HS,NOT_VLG,NOT_VIO
