Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,translated_tweet
"Entah kenapa gue jijik liat wakil rakyat di DPR, apalagi si fadil zonk. #efekbacaberita Mantan koruptor boleh nyaleg... gembel, ntar korupsi tiada akhir.'",0,1,0,0,0,0,0,0,0,0,0,0,"I don't know why I feel disgusted seeing people's representatives in the DPR, especially Fadil, who is a dud. #effectsofreadingnews Former corruptors are allowed to run for office... bums, then corruption will never end.'"
Kalau bisa jadi bos presiden utk apa jadi presiden?,0,0,0,0,0,0,0,0,0,0,0,0,"If you can be the president's boss, why be president?"
"USER Lama-lama berita ada bom dan teroris jadi terdengar 'biasa' kalau seperti ini. Kemarin lusa di wilayah Surabaya Barat katanya ada penggerebekan terduga teroris, tapi kucari beritanya di internet nggak ada, padahal di lokasi pada heboh. Berita",0,0,0,0,0,0,0,0,0,0,0,0,"USER Over time, news about bombs and terrorists has become 'normal' if it's like this. The day before yesterday in the West Surabaya area, it was said that there was a raid on suspected terrorists, but I searched the news on the internet and there was nothing, even though the location was in an uproar. News"
USER Ya ngak bolehlah.. Kan PKI atau komunis dgn simbolnya dilarang oleh pemerintah.. \nApapun cara dan alasannya that dak dapat ditolerir.. \xf0\x9f\x92\x80\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1',0,0,0,0,0,0,0,0,0,0,0,0,"USER Yes, it's not allowed.. The PKI or communists with their symbols are prohibited by the government.. \nWhatever the method and reason, that cannot be tolerated.. \xf0\x9f\x92\x80\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1'"
USER USER ngapain masuk sini setan',1,1,1,0,0,0,0,0,1,1,0,0,"USER USER why did you come in here, devil?"
Amin rais dan prabowo ngotot ngomongin ROHINYA biar di kata pahlawan. Padahal ada maunya,1,0,1,0,0,0,0,0,1,1,0,0,Amin Rais and Prabowo insist on talking about ROHINYA so they can be called heroes. Even though they have a reason
KPK gelar program Pilkada berintegritas,0,0,0,0,0,0,0,0,0,0,0,0,KPK holds Pilkada program with integrity
USER selamat datang setan',1,1,1,0,0,0,0,0,1,1,0,0,USER welcome devil'
USER USER USER USER USER Cebong kayak loe tetap aja dongo abadi gampang dikibulin',1,1,1,0,0,0,0,0,1,1,0,0,USER USER USER USER USER A fool like you is still an eternal dongo who is easily fooled
"Lagu Indonesia itu memiliki Karakteristik yg membuat aku tak bisa berpaling,,; Khas budaya orang Indonesia ; š???š???š???; ā?¶Hits-IndonesiaJUARA by Poetri A..!! Via USER #LMusikIndonesiaJUARA",0,0,0,0,0,0,0,0,0,0,0,0,"The Indonesian song has a characteristic that makes me unable to look away,,; Typical of Indonesian culture; š???š???š???; ā?¶Hits-IndonesiaJUARA by Poetri A..!! Via USER #LMusikIndonesiaJUARA"
Kampret revisi hahaa URL,0,1,0,0,0,0,0,0,0,0,0,0,Damn revision hahaa URL
"USER Benar pak, untuk itu mari kita cintai produk kita sendiri agar membantu produk kita bisa bersaing di pasar global. Dan semoga yg menang nanti jadi gubernur sumut bisa menjadikan sumut ini lebih baik baik di bidang peradangan, dll.",0,0,0,0,0,0,0,0,0,0,0,0,"USER That's right sir, for that let's love our own products to help our products compete in the global market. And hopefully the winner who will become the governor of North Sumatra can make North Sumatra better both in the field of inflammation, etc."
"Yg ancam mau lengserkan Jokowi bkn FPI tapi alumni212,lgian apa ada uu yg ngatur kalau mau lengserkan Jokowi hrs permisi dl ke pendukungnya",1,0,1,0,0,0,0,0,1,1,0,0,"Those who threatened to overthrow Jokowi were not FPI but Alumni 212. Furthermore, is there a law that states that if you want to overthrow Jokowi, you have to ask permission from his supporters first?"
5. Apa saja tantangan yang pernah dihadapi? USER #KUchat,0,0,0,0,0,0,0,0,0,0,0,0,5. What challenges have you faced? USER #KUchat
"AB adalah seorang yg periang, murah senyum, tidak pernah ragu-ragu dan ceria",0,0,0,0,0,0,0,0,0,0,0,0,"AB is a cheerful person, always smiling, never hesitant and cheerful."
USER Mukanya kek minta tolong anjir',0,1,0,0,0,0,0,0,0,0,0,0,USER's face looks like he's asking for help.'
USER Kaga anjir',0,1,0,0,0,0,0,0,0,0,0,0,USER Kaga anjir'
USER Jangan bikin gua maho lagi ros :v rasanya pengen jadi chanyeol nih wkwkwk',0,1,0,0,0,0,0,0,0,0,0,0,USER Don't make me maho again ros :v I feel like I want to be Chanyeol hahaha
Ya ampun bentar lagi nyampe jkt... apakah ini mimpi burik',0,0,0,0,0,0,0,0,0,0,0,0,"Oh my gosh, we're almost there in Jakarta... is this a bad dream?"
"USER ada, beberapa kali aku ngeliat tellernya lg ngurusin mata uang asing gt. cuman aku gatau ngomongnya gimana, coba tanya ke pak satpam aja sebelum ambil nomor antri biasanya suka ada pak satpamnya kok kalo mau ambil nomor'",0,0,0,0,0,0,0,0,0,0,0,0,"USER is there, several times I saw the teller taking care of foreign currency like that. I just don't know how to say it, try asking the security guard before taking a queue number, usually there is a security guard when you want to take a number'"
Sebagian katak ge er bahwa isu ini memang untuk menjatuhkan rezim. Namun isu ini adl kerja intelejen mengcounter pergerakan komunis.,1,0,0,1,0,1,0,0,0,0,1,0,"Some frogs are excited that this issue is indeed to overthrow the regime. However, this issue is intelligence work to counter the communist movement."
USER Hahahahaha itu bukan sipit tapi gabisa melek',0,0,0,0,0,0,0,0,0,0,0,0,USER Hahahahaha it's not that I'm squinty but I can't stay awake'
"USER Pertanyaan saya, adakah syariat Islam yg mengajarkan bom bunuh diri dimanapun itu?'",0,0,0,0,0,0,0,0,0,0,0,0,"USER My question is, is there any Islamic law that teaches suicide bombings anywhere?'"
USER HUAHAHAHA KAFIR PLONGA PLONGO NIH.. MUKE BANCI SALON \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL,1,1,1,0,1,0,1,1,0,1,0,0,USER HUAHAHAHA KAFIR PLONGA PLONGO NIH.. MUKE BANCI SALON \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85\xf0\x9f\x98\x86 URL
USER Itu cebong baru menetas 7 hari. Mana dia tahu pak RR.',1,1,1,0,0,0,0,0,1,1,0,0,"USER That tadpole just hatched 7 days ago. How would he know, Mr. RR.'"
Lengserkan JoKowi cs GAgal dlm memerintah,1,0,1,0,0,0,0,0,1,0,0,1,Overthrow JoKowi et al. Failed to govern
USER Eyang jangan diam diam nahan eek',0,0,0,0,0,0,0,0,0,0,0,0,"USER Grandma, don't keep quiet and hold back your poop."
Bisa jadi Warga Negara di INDONESIA\nitu seharusnya ANDA\nBANGGA.\nini malah bilank Soekarno PKI. \xe2\x80\x94 benar-benar marah',0,0,0,0,0,0,0,0,0,0,0,0,You can be a citizen of INDONESIA\that should make YOU\nPROUD.\nhere instead said Soekarno PKI. \xe2\x80\x94 really angry'
USER USER USER USER USER Islam nusantara harus ada untuk menolak sunni wahabism dan salafism dan juga liberalism pluralism yg bekerja sama dg yahudi dan as.',0,0,0,0,0,0,0,0,0,0,0,0,USER USER USER USER USER Islam Nusantara must exist to reject Sunni Wahhabism and Salafism as well as liberal pluralism which collaborates with Jews and the US.'
USER CAIR LAH KAU YA ANJING SYIAH....?? KENYANG KAU MAKAN UANG REZIM PKI... dasar SYIAH HARAM JADAH KAU ANJING...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,1,0,0,0,0,1,0,0,"YOU ARE A LIQUID USER, YOU SHIITE DOGS....?? YOU'RE FULL OF EATING THE PKI REGIME'S MONEY... SHIITE IS HARAM YOU FOOL DOGS...\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
USER Aamin mungkin bisa diawali dengan pilkada 2018 jangan pilih calon dari partai-partai pengusungnya. Puncaknya di #2019GantiPresiden,1,0,0,1,0,0,0,0,1,0,1,0,"USER Aamin maybe it can be started with the 2018 regional elections, don't choose candidates from the supporting parties. The peak is in #2019GantiPresiden"
USER Pengen ngesaltyin kamori yui tapi takut di gigit sama antek anteknya yg pampir \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0,USER Wants to piss off Kamori Yui but is afraid of being bitten by her minions who stop by \xf0\x9f\x98\x82'
Duh dek jeksen sama temennya ini sama2 brengsek ya URL,1,1,0,1,0,0,0,0,1,0,1,0,"Gosh, Jeksen and his friends are both jerks, right? URL"
USER Banyak industri tapi orang Cina yg kerja \nWkwkwk',0,0,0,0,0,0,0,0,0,0,0,0,USER There are many industries but the Chinese are the ones working \nWkwkwk'
seruannya ga rasioanal bubarkan PKI ganyang PKI emang ini tahun jebot ga sadar ini era terbuka,1,0,1,0,0,0,0,0,1,1,0,0,"His call is irrational, disband the PKI, crush the PKI, this is a stupid year, they don't realize that this is an open era"
"Terkedu gakla, ada fact yang dia sendiri taktahu. Berjangkit sampai ke yahudi, sejarah nabi &amp; agama. Moga dapat hidayah.'",0,0,0,0,0,0,0,0,0,0,0,0,"Unsurprisingly, there was a fact that he himself didn't know. Spreading to Jews, the history of the prophet &amp; religion. Please get guidance.'"
"Subhanallah...\nSaat mahasiswa lkkn aksi diam &amp; lbh hedon padahal negri lg sakit, hutang bertambah, rupiah hancur, bbm listrik naik diam2 tengah malam, impor naik, TKA mengambil slrh kesempatan kerja\n\nAlhamdulillah msh ada BEM yg trs suarakan #2019",0,0,0,0,0,0,0,0,0,0,0,0,"Subhanallah...\nWhen students carry out silent actions & are more hedonistic even though the country is sick, the debt is increasing, the rupiah is destroyed, the price of fuel and electricity increases secretly in the middle of the night, imports increase, foreign workers take all job opportunities\n\nAlhamdulillah there is still BEM who continues to speak up #2019"
"Uji kompetensi Visi &amp; Misi di handapan para panelis. Bagaimanakah peluang Djarot Saiful Hidayat &amp; Sihar Sitorus di Pilkada SUMUT 2018? Saksikan #KandidatBicara Kamis, ppl 19.30 WIB di USER bersama Zilvia Iskandar; USER ; #Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,"Vision & Mission competency test in front of the panelists. What are the chances of Djarot Saiful Hidayat & Sihar Sitorus in the 2018 North Sumatra Pilkada? Watch #KandidatBicara Thursday, ppl 19.30 WIB on USER with Zilvia Iskandar; USER ; #Indonesia"
Inilh pemimpin2 yg membuat negara #Bermartabat. USER Gubernur serasa Presiden...!!,0,0,0,0,0,0,0,0,0,0,0,0,These are the leaders who make the country #Dignified. USER Governor feels like President...!!
USER Wkwkw budaya turun temurun š???,0,0,0,0,0,0,0,0,0,0,0,0,USER Wkwkw hereditary culture š???
bangga lihat gubernur indonesia ini š??? bismillah ya Pak #aniespresiden2019,0,0,0,0,0,0,0,0,0,0,0,0,proud to see this Indonesian governor š??? bismillah yes sir #aniespresiden2019
USER Haha..Gubernur rasa Presiden..; Ane sangat Bangga š???š???š???š???š???š???,0,0,0,0,0,0,0,0,0,0,0,0,USER Haha..Governor feels President..; I'm very proud š???š???š???š???š???š???
Coba dicek struktur tim kampanyenya anies sandi yg jelas Asma Dewi ini wakil bendahara aksi 212,1,0,1,0,0,0,0,0,1,1,0,0,Try checking the structure of Anies Sandi's campaign team. What is clear is that Asma Dewi is the deputy treasurer of the 212 action.
USER biarin aja ngapain ngeladenin banci',0,1,0,0,0,0,0,0,0,0,0,0,"USER just let it be, why bother serving transvestites?"
USER USER USER USER Ketololan yg haqq ditampilkan bong200.. kalah nyolot. Tolol yg ga bisa diobati.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,0,1,0,0,0,0,1,0,1,0,USER USER USER USER The stupidity that is actually displayed by bong200.. is too stubborn. Stupidity that cannot be cured.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
"USER Congrats pak aher, tanpa gembar gembor &amp; bawa media kmana2.... Ujug2 dah jd aja.tu bandara :-D... Ini baru gubernur",0,0,0,0,0,0,0,0,0,0,0,0,"USER Congrats Mr. Aher, without fanfare & bringing the media everywhere.... Suddenly it's done. That airport :-D... This is the new governor"
"Kt di sibukkan dgn feeeport... Ada yg serius ""pelototin"" perusahaan china yg nambang nikel di Morowali/sulteng..? ber ribu2 tka..? URL",0,0,0,0,0,0,0,0,0,0,0,0,"We are busy with feeeport... Is there anyone seriously ""watching"" the Chinese company that is mining nickel in Morowali/Central Sulawesi..? Thousands of foreign workers..? URL"
"USER Gini nih klw orang keluar dari memek perek ,,ngapa luh gak seneng gw bilang bgtu emak lu perek,,ketemuan yuks'",1,1,0,1,0,0,0,1,0,0,1,0,"USER It's like this when someone comes out of a whore's pussy, why don't you like me saying that, your mother is a whore... Come on, let's meet'"
Sakjane awakmu kuliah iku diapusi dosen karo fakultas besok kl dah lulus kuliah km akan memimpin negara.....pak pak tung presiden punya anak kepingin anaknya seperti dia begitupun dosen punya...,0,0,0,0,0,0,0,0,0,0,0,0,"Since you are studying, you are being mentored by lecturers from the faculty. Tomorrow, when you graduate from college, you will lead the country... Mr. Tung, the president has children who want their children to be like him, and so do lecturers..."
Airlangga Masih Malu-malu Maju Sebagai Calon Wakil Presiden Dampingi Jokowi,0,0,0,0,0,0,0,0,0,0,0,0,Airlangga Still Shy to Run as Vice Presidential Candidate Accompanying Jokowi
"USER Guru kimia w dlu ""rumusnya emang begini jangan nanya2 org kebanyakan nanya tar jadi ateis""\n\nApa hubungannya bambang:('",0,0,0,0,0,0,0,0,0,0,0,0,"USER Chemistry teacher w dulu ""the formula is like this, don't ask too many questions, people will become atheists""\n\nWhat's the connection, Bambang:('"
USER 2 alternatif \nKlw gak kaya ya jadi dungu kyk cebong USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,"USER 2 alternatives \nIf you're not rich, you'll be stupid like a tadpole USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
"Menyoal wacana Pilkada Tidak Langsung Ilustrasi: Pekerja memasang alat peraga kampanye (APK) dua paslon peserta Pilkada Padang 2018 yang disediakan KPU, di Ulakkarang, Padang, Sumatera Barat, Senin (26/3). Pemerintah bersama DPR menggulirkan wacana reviā?¦",0,0,0,0,0,0,0,0,0,0,0,0,"Questioning the discourse of Indirect Regional Elections Illustration: Workers install campaign equipment (APK) for two candidate pairs participating in the 2018 Padang Regional Elections provided by the KPU, in Ulakkarang, Padang, West Sumatra, Monday (26/3). The government together with the DPR are rolling out the discourse of reviā?¦"
"Ingin pake kacamata, tapi mataku sipit nanti tenggelam tida yha'",0,0,0,0,0,0,0,0,0,0,0,0,"I want to wear glasses, but my eyes are narrow, won't they sink?"
"Mengapa mereka gigih memperjuangkan 2 periode? Teringat cerita relawan ya, karena setiap proyek yg masuk mereka merasakan nama ya fee. Jd tdk dipungkiri lagi andai rezim ini runtuh maka penjilat2 itu akan miskin mungkin juha di bui. #2019GantiPresiden'",1,0,0,1,0,0,0,0,1,0,1,0,"Why are they persistent in fighting for 2 terms? Remember the story of volunteers, because every project they enter they feel the name of the fee. So it is undeniable that if this regime collapses, those sycophants will be poor and maybe even jailed. #2019ChangePresident'"
"Di masyarakat yg hanya percaya pada Hitam Putih dunia ini, gak akan ada yg percaya kalau ada Agamawan yg Komunis, Perokok yg mendukung larangan merokok, dan Pekerja keras yg gak sukses #QuotesMuke'",0,0,0,0,0,0,0,0,0,0,0,0,"In a society that only believes in the black and white of this world, no one will believe that there are religious figures who are communists, smokers who support the smoking ban, and hard workers who are unsuccessful #QuotesMuke'"
(cont.) dan /atau/ berkenalan dengan orang asing. Ia takkan banyak berbicara sampai menemukan satu kecocokan dengan orang tersebut yang akhirnya membukakan pintu hatinya untuk terbuka serta berbicara panjang seperti ketika Hyura bersama relasi atau (cont,0,0,0,0,0,0,0,0,0,0,0,0,(cont.) and / or / get to know strangers. She won't talk much until she finds a match with the person who finally opens her heart to be open and talk at length like when Hyura is with a relation or (cont.)
Lie Tju siswi Kelas 6B SD Katolik Karya Yosef istrinya Ronaldo Pardede yang sah.',0,0,0,0,0,0,0,0,0,0,0,0,"Lie Tju is a 6B grade student at Karya Yosef Catholic Elementary School, the legitimate wife of Ronaldo Pardede.'"
pltl sorry rl ada yg kristen mau masuk grup dm?',0,0,0,0,0,0,0,0,0,0,0,0,pltl sorry rl is there any christian who wants to join the dm group?'
USER Kita berharap ekonomi kita tdk terpengaruh oleh hirukpikuk politik dan angka kemiskinan bisa menurun,0,0,0,0,0,0,0,0,0,0,0,0,USER We hope that our economy will not be affected by political turmoil and that poverty rates will decrease.
USER USER Tenggelamkan....itu bocah kepalanya korengan yg maha sombong selangit. Nangislaj kau keparat dlm wkt secepatnya',1,1,1,0,0,0,1,0,0,1,0,0,"USER USER Drown....that arrogant, scab-headed kid. Cry as soon as possible, you bastard.'"
RT USER Klu USER di bubarkan trus siapa yg mmberantas korupsi pak USER ? Jelas korupsi merajalela apalagi di DPR.,1,0,0,1,0,0,0,0,1,0,1,0,"RT USER If USER is disbanded, then who will eradicate corruption, Mr. USER? Corruption is clearly rampant, especially in the DPR."
"USER Penguasa... karena mereka memiliki semuanya dan bisa mengontrol lewat aparat, alat, sampai keparat cebong dungu.'",1,1,0,1,0,0,0,0,1,0,1,0,"USER The rulers... because they own everything and can control it through the apparatus, tools, even the stupid tadpole bastards.'"
USER USER \xc2\xab buaya model baru. Mulutnya kebanyakn makan gula.',0,0,0,0,0,0,0,0,0,0,0,0,USER USER \xc2\xab new model crocodile. Its mouth is full of sugar.'
USER USER USER Gubernur koruptor Maksud Lu. RSSW. Reklamasi. Itu kerakusan si Ahok.,1,0,1,0,0,0,0,0,1,1,0,0,USER USER USER Corrupt governor What do you mean? RSSW. Reclamation. That's Ahok's greed.
USER Emang Bangke! \xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0,USER Really Bangke! \xf0\x9f\x98\x82'
"RT USER: USER USER Sarap, sakit jiwa, manja, ngga jelas, kangenan, cemburuan, ""gapapa kok"", koding, perhatian, my #1 fans, b\xe2\x80\xa6'",0,1,0,0,0,0,0,0,0,0,0,0,"RT USER: USER USER Nervous, mentally ill, spoiled, unclear, nostalgic, jealous, ""it's okay"", coding, caring, my #1 fan, b\xe2\x80\xa6'"
agar mimpi menjadi nyata,0,0,0,0,0,0,0,0,0,0,0,0,to make dreams come true
"Pada Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy akan kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Provinsi Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018; ; DM",0,0,0,0,0,0,0,0,0,0,0,0,"On Saturday (21/4/2018) morning, the Baduy Indigenous Community will continue their journey to the Banten Governor's Office in the Banten Provincial Government Center (KP3B) in Curug, Serang City. #SebaBaduy2018; ; DM"
